Date,Aggregator,Market Real,Crop,Quantity Real,Price,Amount,State
2017-07-18,2749.0,7.0,2,200.0,14.0,2800.0,1.0
2017-07-20,2749.0,7.0,2,99.0,16.0,1584.0,1.0
2017-07-29,2749.0,7.0,2,100.0,15.0,1500.0,1.0
2017-08-03,2749.0,1.0,2,200.0,18.0,3600.0,1.0
2017-08-03,2749.0,7.0,2,100.0,19.0,1900.0,1.0
2017-08-09,2749.0,7.0,2,200.0,14.0,2800.0,1.0
2017-07-20,2749.0,20.0,82,45.0,25.0,1125.0,1.0
2017-07-20,2749.0,20.0,82,18.0,13.0,234.0,1.0
2017-07-20,2749.0,20.0,82,135.0,10.0,1350.0,1.0
2017-07-20,2749.0,20.0,82,45.0,25.0,1125.0,1.0
2017-07-20,2749.0,20.0,82,18.0,13.0,234.0,1.0
2017-07-20,2749.0,20.0,82,137.0,10.0,1370.0,1.0
2017-07-24,2749.0,7.0,17,200.0,20.0,4000.0,1.0
2017-08-05,2749.0,1.0,2,200.0,15.0,3000.0,1.0
2017-07-25,2749.0,7.0,17,200.0,20.0,4000.0,1.0
2017-07-27,2749.0,1.0,2,200.0,15.0,3000.0,1.0
2017-08-04,2749.0,20.0,17,199.0,28.0,5572.0,1.0
2017-07-24,2749.0,7.0,17,100.0,20.0,2000.0,1.0
2017-08-04,2749.0,20.0,2,201.0,20.0,4020.0,1.0
2017-08-05,2749.0,7.0,2,62.0,15.0,930.0,1.0
2017-08-06,2749.0,7.0,17,5.0,25.0,125.0,1.0
2017-08-15,2749.0,7.0,2,150.0,13.0,1950.0,1.0
2016-07-20,2286.0,1.0,6,517.0,13.0,6721.0,1.0
2016-07-22,2286.0,1.0,6,268.0,10.0,2680.0,1.0
2016-07-24,2286.0,1.0,6,365.0,11.0,4015.0,1.0
2016-07-26,2286.0,1.0,6,170.0,10.0,1700.0,1.0
2016-07-28,2286.0,1.0,6,190.0,15.0,2850.0,1.0
2016-07-30,2286.0,1.0,6,215.0,12.0,2580.0,1.0
2016-07-20,2286.0,1.0,6,322.0,13.0,4186.0,1.0
2016-07-22,2286.0,1.0,17,379.0,21.0,7959.0,1.0
2016-07-24,2286.0,1.0,17,208.0,24.0,4992.0,1.0
2016-07-26,2286.0,1.0,17,160.0,25.0,4000.0,1.0
2016-07-28,2286.0,1.0,6,125.0,15.0,1875.0,1.0
2016-07-30,2286.0,1.0,6,270.0,12.0,3240.0,1.0
2016-07-20,2286.0,1.0,6,361.0,13.0,4693.0,1.0
2016-07-22,2286.0,1.0,6,572.0,10.0,5720.0,1.0
2016-07-24,2286.0,1.0,6,285.0,11.0,3135.0,1.0
2016-07-26,2286.0,1.0,6,215.0,10.0,2150.0,1.0
2016-07-28,2286.0,1.0,6,270.0,15.0,4050.0,1.0
2016-07-30,2286.0,1.0,6,170.0,12.0,2040.0,1.0
2017-07-17,2586.0,3.0,17,211.0,18.0,3798.0,1.0
2017-07-19,2586.0,3.0,17,454.0,22.0,9988.0,1.0
2017-07-23,2586.0,3.0,17,285.0,17.0,4845.0,1.0
2017-07-25,2586.0,3.0,17,207.0,22.0,4554.0,1.0
2017-07-17,2586.0,3.0,17,184.0,18.0,3312.0,1.0
2017-07-20,2586.0,3.0,17,398.0,20.0,7960.0,1.0
2017-07-23,2586.0,3.0,17,280.0,18.0,5040.0,1.0
2017-07-25,2586.0,3.0,17,305.0,22.0,6710.0,1.0
2017-07-17,2586.0,3.0,17,123.0,17.0,2091.0,1.0
2017-07-21,2586.0,3.0,17,179.0,17.0,3043.0,1.0
2017-07-23,2586.0,3.0,17,91.0,18.0,1638.0,1.0
2017-07-25,2586.0,3.0,17,103.0,20.0,2060.0,1.0
2017-07-17,2586.0,3.0,17,140.0,16.0,2240.0,1.0
2017-07-21,2586.0,3.0,17,133.0,17.0,2261.0,1.0
2017-07-25,2586.0,3.0,17,87.0,21.0,1827.0,1.0
2017-07-17,2586.0,3.0,17,68.0,19.0,1292.0,1.0
2017-07-23,2586.0,3.0,17,77.0,18.0,1386.0,1.0
2017-07-19,2586.0,3.0,17,86.0,20.0,1720.0,1.0
2017-07-19,2586.0,3.0,17,102.0,20.0,2040.0,1.0
2017-07-19,2586.0,3.0,17,58.0,21.0,1218.0,1.0
2017-07-19,2586.0,3.0,17,147.0,22.0,3234.0,1.0
2017-07-20,2586.0,3.0,17,76.0,22.0,1672.0,1.0
2017-07-20,2586.0,3.0,17,174.0,21.0,3654.0,1.0
2017-07-20,2586.0,3.0,17,119.0,20.0,2380.0,1.0
2017-07-20,2586.0,3.0,17,45.0,21.0,945.0,1.0
2017-07-20,2586.0,3.0,17,81.0,20.0,1620.0,1.0
2017-07-21,2586.0,3.0,17,104.0,17.0,1768.0,1.0
2017-07-21,2586.0,3.0,17,153.0,18.0,2754.0,1.0
2017-03-15,2586.0,12.0,21,355.0,5.0,1775.0,1.0
2017-04-30,2586.0,12.0,37,135.0,9.0,1215.0,1.0
2017-04-30,2586.0,12.0,21,241.5,9.0,2173.5,1.0
2017-05-01,2586.0,12.0,21,236.0,10.0,2360.0,1.0
2017-04-30,2586.0,12.0,21,47.0,10.0,470.0,1.0
2017-05-11,2586.0,12.0,21,180.5,14.0,2527.0,1.0
2017-06-02,2586.0,13.0,82,48.0,12.8,614.4,1.0
2017-06-07,2586.0,13.0,38,270.0,8.95,2416.5,1.0
2017-06-07,2586.0,13.0,9,53.0,8.95,474.35,1.0
2017-06-04,2586.0,13.0,38,276.0,13.28,3665.28,1.0
2016-07-02,2748.0,4.0,17,89.0,13.0,1157.0,1.0
2016-07-12,2748.0,4.0,17,98.0,20.0,1960.0,1.0
2016-07-23,2748.0,4.0,17,72.0,28.0,2016.0,1.0
2016-08-02,2748.0,4.0,17,112.0,22.0,2464.0,1.0
2016-07-31,2748.0,4.0,45,36.0,8.0,288.0,1.0
2016-07-26,2748.0,4.0,45,35.0,15.0,525.0,1.0
2016-08-19,2748.0,4.0,41,158.0,8.0,1264.0,1.0
2016-08-19,2748.0,4.0,41,236.0,7.0,1652.0,1.0
2016-08-19,2748.0,4.0,41,80.0,6.0,480.0,1.0
2016-08-19,2748.0,4.0,41,32.0,9.0,288.0,1.0
2016-08-29,2748.0,4.0,2,294.0,11.0,3234.0,1.0
2016-09-04,2748.0,4.0,41,115.0,11.0,1265.0,1.0
2016-08-19,2748.0,4.0,41,598.0,13.0,7774.0,1.0
2016-08-31,2748.0,4.0,2,188.0,9.0,1692.0,1.0
2016-08-29,2748.0,4.0,2,250.0,11.0,2750.0,1.0
2016-08-29,2748.0,4.0,2,41.0,10.0,410.0,1.0
2016-09-04,2748.0,4.0,2,185.0,12.0,2220.0,1.0
2016-09-04,2748.0,4.0,2,84.0,11.0,924.0,1.0
2016-09-10,2748.0,4.0,2,331.0,12.0,3972.0,1.0
2016-05-17,2748.0,7.0,17,17.0,20.0,340.0,1.0
2016-09-26,2748.0,4.0,17,232.5,24.0,5580.0,1.0
2016-05-18,2748.0,7.0,17,359.0,20.0,7180.0,1.0
2016-05-19,2748.0,7.0,17,220.0,21.0,4620.0,1.0
2016-06-06,2748.0,7.0,17,344.0,15.0,5160.0,1.0
2016-06-07,2748.0,7.0,17,203.0,14.0,2842.0,1.0
2016-06-30,2748.0,4.0,17,1293.0,23.0,29739.0,1.0
2016-07-02,2748.0,4.0,17,384.0,13.0,4992.0,1.0
2016-07-11,2748.0,4.0,17,587.0,20.0,11740.0,1.0
2016-07-22,2748.0,4.0,17,1219.0,28.0,34132.0,1.0
2016-07-23,2748.0,4.0,17,401.0,28.0,11228.0,1.0
2016-07-23,2748.0,4.0,16,85.0,26.0,2210.0,1.0
2016-08-12,2748.0,4.0,16,84.0,21.0,1764.0,1.0
2016-08-12,2748.0,4.0,17,699.0,16.0,11184.0,1.0
2016-08-20,2748.0,4.0,17,463.5,28.0,12978.0,1.0
2016-08-20,2748.0,4.0,17,18.5,15.0,277.5,1.0
2016-08-20,2748.0,4.0,16,58.0,15.0,870.0,1.0
2016-08-31,2748.0,4.0,17,20.0,10.0,200.0,1.0
2016-08-31,2748.0,4.0,17,723.0,23.0,16629.0,1.0
2016-08-31,2748.0,4.0,16,46.0,13.0,598.0,1.0
2016-09-09,2748.0,4.0,17,952.0,20.0,19040.0,1.0
2016-09-18,2748.0,4.0,17,764.0,22.0,16808.0,1.0
2016-09-30,2748.0,4.0,17,1136.0,26.0,29536.0,1.0
2016-10-08,2748.0,4.0,17,431.0,32.0,13792.0,1.0
2016-12-05,2748.0,7.0,10,231.0,14.0,3234.0,1.0
2017-06-22,2748.0,4.0,17,726.0,8.0,5808.0,1.0
2016-05-19,2748.0,7.0,42,66.0,7.0,462.0,1.0
2016-08-11,2748.0,4.0,17,419.0,16.0,6704.0,1.0
2016-08-02,2748.0,4.0,17,258.0,22.0,5676.0,1.0
2016-08-21,2748.0,4.0,41,65.0,14.0,910.0,1.0
2016-08-21,2748.0,4.0,17,236.0,22.0,5192.0,1.0
2016-08-21,2748.0,4.0,17,13.0,6.0,78.0,1.0
2016-08-31,2748.0,4.0,17,279.0,24.0,6696.0,1.0
2016-08-31,2748.0,4.0,53,4.0,70.0,280.0,1.0
2016-09-09,2748.0,4.0,17,251.0,21.0,5271.0,1.0
2016-09-09,2748.0,4.0,17,17.0,16.0,272.0,1.0
2016-09-09,2748.0,4.0,17,7.0,10.0,70.0,1.0
2016-09-09,2748.0,4.0,53,4.5,70.0,315.0,1.0
2016-09-18,2748.0,4.0,17,372.0,22.0,8184.0,1.0
2016-09-26,2748.0,4.0,17,434.5,23.0,9993.5,1.0
2016-09-29,2748.0,4.0,17,349.0,26.0,9074.0,1.0
2016-10-03,2748.0,4.0,17,320.0,30.0,9600.0,1.0
2017-06-21,2748.0,3.0,17,656.0,7.0,4592.0,1.0
2016-06-08,2748.0,7.0,2,127.0,12.0,1524.0,1.0
2016-07-16,2748.0,7.0,6,150.0,14.0,2100.0,1.0
2016-07-19,2748.0,4.0,17,92.0,14.0,1288.0,1.0
2016-11-02,2748.0,4.0,17,783.0,32.0,25056.0,1.0
2016-11-02,2748.0,4.0,14,58.0,19.0,1102.0,1.0
2016-07-10,2748.0,4.0,17,278.0,15.0,4170.0,1.0
2016-11-02,2748.0,4.0,17,577.0,28.0,16156.0,1.0
2016-11-08,2748.0,4.0,3,707.0,12.0,8484.0,1.0
2016-11-08,2748.0,4.0,17,433.0,28.0,12124.0,1.0
2016-08-11,2748.0,4.0,17,248.0,17.0,4216.0,1.0
2016-08-11,2748.0,4.0,17,105.0,16.0,1680.0,1.0
2016-08-02,2748.0,4.0,17,256.0,24.0,6144.0,1.0
2016-08-21,2748.0,4.0,53,3.5,70.0,245.0,1.0
2016-08-21,2748.0,4.0,17,191.0,22.0,4202.0,1.0
2016-08-31,2748.0,4.0,17,312.5,24.0,7500.0,1.0
2016-08-31,2748.0,4.0,53,2.0,70.0,140.0,1.0
2016-09-09,2748.0,4.0,17,246.0,22.0,5412.0,1.0
2016-09-18,2748.0,4.0,17,438.0,22.0,9636.0,1.0
2016-09-26,2748.0,4.0,17,353.5,24.0,8484.0,1.0
2016-09-29,2748.0,4.0,17,237.0,26.0,6162.0,1.0
2016-10-03,2748.0,4.0,17,262.0,30.0,7860.0,1.0
2016-10-23,2748.0,4.0,17,185.0,36.0,6660.0,1.0
2017-07-14,2748.0,4.0,17,285.0,15.5,4417.5,1.0
2017-07-21,2748.0,4.0,17,130.5,20.0,2610.0,1.0
2016-07-11,2748.0,4.0,17,32.0,20.0,640.0,1.0
2016-07-23,2748.0,4.0,17,101.0,28.0,2828.0,1.0
2016-08-12,2748.0,4.0,17,214.0,16.0,3424.0,1.0
2016-09-18,2748.0,4.0,17,429.0,22.0,9438.0,1.0
2016-09-30,2748.0,4.0,17,406.0,26.0,10556.0,1.0
2016-10-08,2748.0,4.0,17,292.0,31.0,9052.0,1.0
2016-11-02,2748.0,4.0,17,197.0,34.0,6698.0,1.0
2016-11-29,2748.0,3.0,10,417.0,13.0,5421.0,1.0
2017-06-22,2748.0,4.0,17,412.0,8.0,3296.0,1.0
2016-08-11,2748.0,4.0,17,347.0,16.0,5552.0,1.0
2016-08-21,2748.0,4.0,17,332.0,22.0,7304.0,1.0
2016-09-13,2748.0,4.0,17,599.0,24.0,14376.0,1.0
2016-10-06,2748.0,4.0,17,363.0,27.0,9801.0,1.0
2016-08-11,2748.0,4.0,17,304.0,18.0,5472.0,1.0
2016-08-02,2748.0,4.0,17,309.0,22.0,6798.0,1.0
2016-08-21,2748.0,4.0,17,333.0,22.0,7326.0,1.0
2016-08-31,2748.0,4.0,17,413.5,24.0,9924.0,1.0
2016-09-09,2748.0,4.0,17,329.5,22.0,7249.0,1.0
2016-09-18,2748.0,4.0,17,352.0,22.0,7744.0,1.0
2016-09-26,2748.0,4.0,17,412.0,24.0,9888.0,1.0
2016-09-29,2748.0,4.0,17,309.0,26.0,8034.0,1.0
2016-10-03,2748.0,4.0,17,202.0,30.0,6060.0,1.0
2016-10-23,2748.0,4.0,17,205.0,36.0,7380.0,1.0
2016-08-11,2748.0,4.0,17,326.0,16.0,5216.0,1.0
2016-08-16,2748.0,4.0,2,145.0,14.0,2030.0,1.0
2016-08-02,2748.0,4.0,17,252.0,22.0,5544.0,1.0
2016-08-21,2748.0,4.0,17,166.0,22.0,3652.0,1.0
2016-08-21,2748.0,4.0,41,187.0,14.0,2618.0,1.0
2016-08-26,2748.0,4.0,2,224.0,13.0,2912.0,1.0
2016-09-08,2748.0,4.0,2,337.5,15.0,5062.5,1.0
2016-09-09,2748.0,4.0,17,349.0,22.0,7678.0,1.0
2016-09-18,2748.0,4.0,2,446.0,12.0,5352.0,1.0
2016-09-26,2748.0,4.0,17,338.0,24.0,8112.0,1.0
2016-09-29,2748.0,4.0,17,252.0,27.0,6804.0,1.0
2016-10-03,2748.0,4.0,17,337.0,30.0,10110.0,1.0
2016-10-16,2748.0,4.0,2,137.0,15.0,2055.0,1.0
2016-10-23,2748.0,4.0,2,302.0,16.0,4832.0,1.0
2016-10-23,2748.0,4.0,17,172.0,36.0,6192.0,1.0
2016-11-02,2748.0,4.0,2,250.0,18.0,4500.0,1.0
2016-11-08,2748.0,4.0,2,186.0,12.0,2232.0,1.0
2016-11-08,2748.0,4.0,2,163.0,10.0,1630.0,1.0
2017-07-14,2748.0,4.0,17,70.0,15.5,1085.0,1.0
2017-07-21,2748.0,4.0,17,202.0,20.0,4040.0,1.0
2016-08-13,2748.0,4.0,17,125.0,16.0,2000.0,1.0
2016-08-02,2748.0,4.0,17,60.0,22.0,1320.0,1.0
2016-08-21,2748.0,4.0,17,44.0,22.0,968.0,1.0
2016-08-21,2748.0,4.0,17,63.0,20.0,1260.0,1.0
2016-08-31,2748.0,4.0,17,494.5,24.0,11868.0,1.0
2016-09-09,2748.0,4.0,17,887.5,22.0,19525.0,1.0
2016-09-18,2748.0,4.0,17,712.0,22.0,15664.0,1.0
2016-09-26,2748.0,4.0,17,521.0,24.0,12504.0,1.0
2016-09-29,2748.0,4.0,17,371.0,26.0,9646.0,1.0
2016-10-03,2748.0,4.0,17,217.0,30.0,6510.0,1.0
2016-10-23,2748.0,4.0,17,110.0,36.0,3960.0,1.0
2016-08-11,2748.0,4.0,17,105.0,16.0,1680.0,1.0
2016-09-29,2748.0,4.0,17,108.0,26.0,2808.0,1.0
2016-08-12,2748.0,4.0,17,192.0,16.0,3072.0,1.0
2016-11-02,2748.0,4.0,17,133.0,34.0,4522.0,1.0
2016-11-08,2748.0,4.0,17,129.0,28.0,3612.0,1.0
2016-11-08,2748.0,4.0,3,343.0,11.0,3773.0,1.0
2016-08-15,2748.0,4.0,41,282.0,10.0,2820.0,1.0
2016-08-05,2748.0,4.0,2,819.0,20.0,16380.0,1.0
2016-08-29,2748.0,4.0,2,402.0,9.0,3618.0,1.0
2016-08-31,2748.0,4.0,2,351.0,10.0,3510.0,1.0
2016-10-06,2748.0,4.0,2,50.0,18.0,900.0,1.0
2016-10-13,2748.0,4.0,2,128.0,15.0,1920.0,1.0
2016-10-25,2748.0,4.0,2,336.0,18.0,6048.0,1.0
2016-11-11,2748.0,4.0,10,382.0,29.0,11078.0,1.0
2016-11-11,2748.0,4.0,2,1423.0,10.0,14230.0,1.0
2016-12-24,2748.0,4.0,10,684.0,5.0,3420.0,1.0
2017-01-07,2748.0,4.0,10,702.0,5.0,3510.0,1.0
2017-01-09,2748.0,4.0,10,433.0,5.0,2165.0,1.0
2016-09-04,2748.0,4.0,2,236.0,12.0,2832.0,1.0
2016-09-04,2748.0,4.0,2,83.0,10.0,830.0,1.0
2016-09-10,2748.0,4.0,2,358.0,12.0,4296.0,1.0
2016-09-18,2748.0,4.0,2,175.0,12.0,2100.0,1.0
2016-10-06,2748.0,4.0,2,359.0,18.0,6462.0,1.0
2016-10-13,2748.0,4.0,2,335.0,15.0,5025.0,1.0
2016-05-17,2748.0,7.0,42,52.0,10.0,520.0,1.0
2016-05-24,2748.0,7.0,42,103.0,5.0,515.0,1.0
2016-06-10,2748.0,7.0,42,80.0,5.0,400.0,1.0
2016-06-21,2748.0,7.0,42,70.0,8.0,560.0,1.0
2016-10-26,2748.0,4.0,17,387.0,30.0,11610.0,1.0
2016-11-08,2748.0,4.0,17,212.0,28.0,5936.0,1.0
2016-10-07,2748.0,4.0,17,72.0,33.0,2376.0,1.0
2016-10-16,2748.0,4.0,2,153.0,15.0,2295.0,1.0
2016-10-26,2748.0,4.0,17,109.0,30.0,3270.0,1.0
2016-07-31,2748.0,4.0,17,809.0,24.0,19416.0,1.0
2016-07-26,2748.0,4.0,2,580.0,20.0,11600.0,1.0
2016-11-08,2748.0,4.0,17,432.0,28.0,12096.0,1.0
2016-05-31,2748.0,7.0,2,605.0,11.0,6655.0,1.0
2016-12-13,2748.0,3.0,10,118.0,14.0,1652.0,1.0
2016-06-05,2748.0,7.0,2,80.0,13.0,1040.0,1.0
2016-06-17,2748.0,7.0,2,239.0,15.0,3585.0,1.0
2016-12-13,2748.0,3.0,10,148.0,14.0,2072.0,1.0
2016-12-23,2748.0,4.0,10,499.0,10.0,4990.0,1.0
2016-12-27,2748.0,4.0,10,1281.0,5.0,6405.0,1.0
2017-01-17,2748.0,4.0,10,81.0,10.0,810.0,1.0
2016-06-08,2748.0,7.0,17,74.0,15.0,1110.0,1.0
2016-06-24,2748.0,7.0,16,105.0,17.0,1785.0,1.0
2016-06-24,2748.0,7.0,17,70.0,11.0,770.0,1.0
2016-12-14,2748.0,3.0,10,517.0,14.0,7238.0,1.0
2016-12-23,2748.0,4.0,10,606.0,10.0,6060.0,1.0
2016-12-24,2748.0,4.0,10,202.0,7.0,1414.0,1.0
2016-12-27,2748.0,4.0,10,921.0,5.0,4605.0,1.0
2016-06-14,2748.0,7.0,16,55.0,14.0,770.0,1.0
2016-12-14,2748.0,3.0,10,557.0,11.0,6127.0,1.0
2016-12-24,2748.0,4.0,10,144.0,5.0,720.0,1.0
2016-06-21,2748.0,7.0,16,116.0,15.0,1740.0,1.0
2016-06-25,2748.0,4.0,17,457.0,15.0,6855.0,1.0
2016-07-05,2748.0,4.0,17,723.0,12.0,8676.0,1.0
2016-08-05,2748.0,4.0,17,589.0,23.0,13547.0,1.0
2016-12-14,2748.0,3.0,10,367.0,14.0,5138.0,1.0
2016-07-09,2748.0,7.0,17,106.0,11.0,1166.0,1.0
2016-07-12,2748.0,7.0,17,258.0,16.0,4128.0,1.0
2016-07-22,2748.0,4.0,17,268.0,25.0,6700.0,1.0
2016-12-24,2748.0,4.0,10,274.0,7.0,1918.0,1.0
2016-06-29,2748.0,7.0,17,55.0,16.0,880.0,1.0
2016-12-24,2748.0,4.0,10,355.0,8.0,2840.0,1.0
2016-12-24,2748.0,4.0,2,685.0,5.0,3425.0,1.0
2017-01-09,2748.0,4.0,10,818.0,5.0,4090.0,1.0
2016-07-03,2748.0,7.0,17,105.0,12.0,1260.0,1.0
2016-09-09,2748.0,4.0,17,352.0,21.0,7392.0,1.0
2016-09-09,2748.0,4.0,17,14.0,10.0,140.0,1.0
2016-09-18,2748.0,4.0,17,82.0,22.0,1804.0,1.0
2016-09-18,2748.0,4.0,17,323.0,20.0,6460.0,1.0
2016-12-23,2748.0,4.0,10,211.0,10.0,2110.0,1.0
2016-07-05,2748.0,4.0,17,102.0,12.0,1224.0,1.0
2016-07-26,2748.0,4.0,17,51.0,26.0,1326.0,1.0
2016-12-24,2748.0,4.0,10,416.0,10.0,4160.0,1.0
2016-12-24,2748.0,4.0,2,171.0,5.0,855.0,1.0
2017-01-09,2748.0,4.0,10,158.0,5.0,790.0,1.0
2016-07-23,2748.0,4.0,2,262.0,22.0,5764.0,1.0
2017-01-09,2748.0,4.0,10,260.0,5.0,1300.0,1.0
2016-08-20,2748.0,4.0,17,195.0,28.0,5460.0,1.0
2016-08-20,2748.0,4.0,16,315.0,14.0,4410.0,1.0
2016-08-20,2748.0,4.0,41,506.0,13.0,6578.0,1.0
2016-08-27,2748.0,4.0,2,912.0,15.0,13680.0,1.0
2016-09-03,2748.0,4.0,17,100.0,12.0,1200.0,1.0
2016-09-03,2748.0,4.0,17,266.0,16.0,4256.0,1.0
2016-09-03,2748.0,4.0,2,193.0,11.0,2123.0,1.0
2016-08-27,2748.0,4.0,2,360.0,15.0,5400.0,1.0
2016-09-01,2748.0,4.0,2,96.0,10.0,960.0,1.0
2016-09-09,2748.0,4.0,41,135.0,17.0,2295.0,1.0
2016-09-09,2748.0,4.0,2,80.0,16.0,1280.0,1.0
2016-08-27,2748.0,4.0,14,365.0,22.0,8030.0,1.0
2016-08-27,2748.0,4.0,2,527.0,15.0,7905.0,1.0
2016-09-01,2748.0,4.0,17,68.0,19.0,1292.0,1.0
2016-09-01,2748.0,4.0,2,376.0,11.0,4136.0,1.0
2016-09-09,2748.0,4.0,2,423.0,17.0,7191.0,1.0
2016-09-09,2748.0,4.0,17,84.0,20.0,1680.0,1.0
2016-09-18,2748.0,4.0,17,161.0,22.0,3542.0,1.0
2016-09-01,2748.0,4.0,55,360.0,5.0,1800.0,1.0
2016-09-01,2748.0,4.0,2,497.0,12.0,5964.0,1.0
2016-09-01,2748.0,4.0,17,222.0,19.0,4218.0,1.0
2016-09-03,2748.0,4.0,2,151.0,11.0,1661.0,1.0
2016-09-09,2748.0,4.0,2,495.0,17.0,8415.0,1.0
2016-09-09,2748.0,4.0,17,93.0,21.0,1953.0,1.0
2016-09-09,2748.0,4.0,2,60.0,18.0,1080.0,1.0
2016-09-09,2748.0,4.0,17,87.0,20.0,1740.0,1.0
2016-09-18,2748.0,4.0,17,189.0,20.0,3780.0,1.0
2016-09-18,2748.0,4.0,17,34.0,16.0,544.0,1.0
2016-10-07,2748.0,4.0,17,357.5,33.0,11797.5,1.0
2016-10-07,2748.0,4.0,17,43.0,26.0,1118.0,1.0
2016-10-07,2748.0,4.0,17,25.0,10.0,250.0,1.0
2016-10-16,2748.0,4.0,17,12.0,30.0,360.0,1.0
2016-10-16,2748.0,4.0,17,78.0,40.0,3120.0,1.0
2016-10-16,2748.0,4.0,14,22.0,17.0,374.0,1.0
2016-10-26,2748.0,4.0,17,345.0,30.0,10350.0,1.0
2016-11-08,2748.0,4.0,2,1047.0,15.0,15705.0,1.0
2016-12-15,2748.0,3.0,10,533.0,9.0,4797.0,1.0
2017-01-06,2748.0,4.0,10,1072.0,5.0,5360.0,1.0
2017-01-19,2748.0,4.0,10,1917.0,6.0,11502.0,1.0
2017-01-22,2748.0,4.0,10,344.0,7.0,2408.0,1.0
2016-09-01,2748.0,4.0,17,367.0,22.0,8074.0,1.0
2016-09-01,2748.0,4.0,17,13.0,10.0,130.0,1.0
2016-09-09,2748.0,4.0,17,410.0,21.0,8610.0,1.0
2016-09-09,2748.0,4.0,17,29.0,11.0,319.0,1.0
2016-09-18,2748.0,4.0,17,478.0,22.0,10516.0,1.0
2016-09-18,2748.0,4.0,17,52.0,10.0,520.0,1.0
2016-09-28,2748.0,4.0,17,487.0,28.0,13636.0,1.0
2016-10-07,2748.0,4.0,17,145.0,33.0,4785.0,1.0
2016-10-07,2748.0,4.0,17,120.0,30.0,3600.0,1.0
2016-10-07,2748.0,4.0,17,14.0,10.0,140.0,1.0
2016-10-07,2748.0,4.0,10,10.5,60.0,630.0,1.0
2016-10-16,2748.0,4.0,17,417.0,40.0,16680.0,1.0
2016-10-26,2748.0,4.0,17,296.0,30.0,8880.0,1.0
2016-11-08,2748.0,4.0,17,314.0,28.0,8792.0,1.0
2016-12-13,2748.0,3.0,10,292.0,14.0,4088.0,1.0
2016-12-27,2748.0,4.0,10,1187.0,5.0,5935.0,1.0
2017-01-09,2748.0,4.0,10,170.0,6.0,1020.0,1.0
2017-01-17,2748.0,4.0,10,157.0,9.0,1413.0,1.0
2016-09-01,2748.0,4.0,2,40.0,16.0,640.0,1.0
2016-09-01,2748.0,4.0,41,167.0,10.0,1670.0,1.0
2016-12-15,2748.0,3.0,10,288.0,9.0,2592.0,1.0
2016-09-01,2748.0,4.0,17,234.0,22.0,5148.0,1.0
2016-09-01,2748.0,4.0,53,1.0,66.0,66.0,1.0
2016-09-09,2748.0,4.0,53,1.0,60.0,60.0,1.0
2016-09-09,2748.0,4.0,17,212.5,21.0,4462.5,1.0
2016-09-09,2748.0,4.0,17,90.0,18.0,1620.0,1.0
2016-09-18,2748.0,4.0,17,740.0,22.0,16280.0,1.0
2016-09-28,2748.0,4.0,17,346.0,28.0,9688.0,1.0
2016-09-28,2748.0,4.0,55,100.0,3.0,300.0,1.0
2016-10-07,2748.0,4.0,17,76.0,33.0,2508.0,1.0
2016-10-07,2748.0,4.0,17,35.0,25.0,875.0,1.0
2016-10-07,2748.0,4.0,10,3.0,60.0,180.0,1.0
2016-10-16,2748.0,4.0,17,36.0,30.0,1080.0,1.0
2016-10-16,2748.0,4.0,17,76.0,40.0,3040.0,1.0
2016-10-16,2748.0,4.0,10,1.0,50.0,50.0,1.0
2016-10-16,2748.0,4.0,14,37.0,17.0,629.0,1.0
2016-10-26,2748.0,4.0,17,207.0,30.0,6210.0,1.0
2016-11-08,2748.0,4.0,17,287.0,28.0,8036.0,1.0
2016-12-15,2748.0,3.0,10,478.0,9.0,4302.0,1.0
2017-01-06,2748.0,4.0,10,1183.0,5.0,5915.0,1.0
2017-01-10,2748.0,4.0,10,340.0,5.0,1700.0,1.0
2017-01-22,2748.0,4.0,10,835.0,6.0,5010.0,1.0
2016-09-01,2748.0,4.0,17,49.0,22.0,1078.0,1.0
2016-09-01,2748.0,4.0,53,5.0,66.0,330.0,1.0
2016-09-09,2748.0,4.0,17,34.0,21.0,714.0,1.0
2016-09-09,2748.0,4.0,53,3.5,60.0,210.0,1.0
2016-09-28,2748.0,4.0,17,157.0,28.0,4396.0,1.0
2016-10-07,2748.0,4.0,14,103.0,17.0,1751.0,1.0
2016-10-07,2748.0,4.0,17,63.0,33.0,2079.0,1.0
2016-10-26,2748.0,4.0,14,1835.0,17.0,31195.0,1.0
2016-12-07,2748.0,3.0,10,244.0,12.0,2928.0,1.0
2017-01-08,2748.0,4.0,10,722.0,6.0,4332.0,1.0
2016-09-01,2748.0,4.0,17,165.0,22.0,3630.0,1.0
2016-09-01,2748.0,4.0,53,15.0,66.0,990.0,1.0
2016-09-09,2748.0,4.0,17,44.0,18.0,792.0,1.0
2016-09-09,2748.0,4.0,17,234.0,21.0,4914.0,1.0
2016-09-09,2748.0,4.0,53,12.0,60.0,720.0,1.0
2016-09-09,2748.0,4.0,17,13.0,10.0,130.0,1.0
2016-09-18,2748.0,4.0,17,308.0,22.0,6776.0,1.0
2016-09-18,2748.0,4.0,53,21.0,48.0,1008.0,1.0
2016-09-18,2748.0,4.0,17,13.0,10.0,130.0,1.0
2016-09-28,2748.0,4.0,17,142.0,28.0,3976.0,1.0
