Date,Market Real,Crop,Deviation
5/6/2017,9,21,1.452966315
8/19/2017,3,50,1.452546078
5/22/2017,8,82,1.452546078
8/14/2017,22,6,1.450164798
5/2/2017,1,22,1.448863813
8/12/2017,16,2,1.447699324
5/10/2017,3,21,1.447493729
6/10/2017,8,17,1.447332457
8/3/2017,22,22,1.446835628
6/3/2017,9,21,1.445997611
7/21/2017,8,16,1.445997611
9/11/2016,3,2,1.445594545
3/1/2017,4,21,1.444062831
4/20/2017,9,21,1.443375673
7/14/2017,4,2,1.443375673
5/5/2017,22,1,1.443375673
3/12/2017,12,4,1.443375673
6/26/2017,9,50,1.443375673
6/7/2017,14,38,1.436747959
4/18/2017,9,21,1.436140662
8/10/2017,4,22,1.433733234
6/22/2017,3,17,1.432700799
6/30/2017,9,20,1.431782106
7/31/2017,12,2,1.429840706
6/19/2017,22,20,1.429519775
7/22/2017,22,6,1.42761742
5/5/2017,3,17,1.426784597
6/12/2016,1,17,1.42389344
8/6/2017,22,22,1.423393979
8/15/2017,8,20,1.418136492
8/15/2017,3,50,1.418136492
6/30/2017,9,17,1.417891627
7/22/2017,4,33,1.417366774
11/17/2016,3,4,1.415819711
2/28/2017,23,30,1.414213562
10/13/2016,4,2,1.414213562
6/30/2017,8,42,1.414213562
1/3/2017,3,5,1.414213562
2/18/2017,3,2,1.414213562
5/30/2017,8,16,1.414213562
5/30/2017,8,4,1.414213562
5/2/2017,3,17,1.414213562
5/3/2017,12,37,1.414213562
6/4/2017,8,16,1.414213562
7/12/2017,60,2,1.414213562
7/1/2017,30,82,1.414213562
6/3/2017,12,4,1.414213562
11/3/2016,3,17,1.414213562
7/1/2017,9,82,1.414213562
5/29/2017,9,6,1.414213562
8/12/2017,9,20,1.414213562
8/6/2017,9,7,1.414213562
7/23/2017,60,50,1.414213562
7/23/2017,60,82,1.414213562
3/23/2017,1,21,1.414213562
5/8/2016,1,18,1.414213562
7/9/2017,9,20,1.414213562
6/3/2017,3,16,1.414213562
3/24/2017,22,4,1.414213562
7/19/2017,3,22,1.414213562
6/30/2017,9,82,1.414213562
5/31/2017,8,21,1.414213562
7/1/2017,8,44,1.414213562
7/1/2017,8,5,1.414213562
5/4/2017,30,32,1.414213562
11/9/2016,12,4,1.414213562
5/6/2017,8,22,1.414213562
7/18/2017,63,50,1.414213562
6/1/2017,9,42,1.414213562
3/24/2017,28,48,1.414213562
7/13/2017,3,2,1.414213562
11/10/2016,12,4,1.414213562
5/31/2017,22,50,1.414213562
5/31/2017,30,16,1.414213562
11/11/2016,3,17,1.414213562
12/30/2016,4,2,1.414213562
6/23/2017,8,81,1.414213562
11/9/2016,1,17,1.414213562
5/4/2017,12,37,1.414213562
6/23/2017,29,16,1.414213562
1/31/2016,1,21,1.414213562
11/15/2016,3,9,1.414213562
5/25/2016,12,3,1.414213562
5/3/2017,22,27,1.414213562
5/7/2017,7,17,1.414213562
5/30/2017,22,50,1.414213562
5/4/2017,8,21,1.414213562
8/15/2017,4,46,1.414213562
7/24/2017,4,46,1.414213562
8/3/2017,30,18,1.414213562
2/16/2017,22,48,1.414213562
12/29/2016,1,7,1.414213562
5/4/2017,9,82,1.414213562
5/31/2017,8,9,1.414213562
5/29/2017,8,5,1.414213562
12/23/2016,3,63,1.414213562
5/8/2017,4,82,1.414213562
5/23/2017,3,17,1.414213562
2/2/2017,4,67,1.414213562
5/15/2017,22,27,1.414213562
7/19/2017,15,5,1.414213562
5/15/2017,22,16,1.414213562
11/30/2016,3,63,1.414213562
5/15/2017,8,22,1.414213562
5/15/2017,8,9,1.414213562
7/25/2017,9,50,1.414213562
5/22/2017,12,3,1.414213562
3/18/2017,29,2,1.414213562
12/14/2016,3,5,1.414213562
8/5/2017,30,2,1.414213562
6/27/2016,3,9,1.414213562
6/24/2017,9,82,1.414213562
2/13/2017,22,4,1.414213562
5/23/2017,8,16,1.414213562
11/28/2016,3,2,1.414213562
5/23/2017,9,82,1.414213562
7/26/2017,15,22,1.414213562
7/10/2017,22,45,1.414213562
3/14/2017,8,30,1.414213562
7/25/2017,9,5,1.414213562
8/2/2017,3,50,1.414213562
7/25/2017,8,42,1.414213562
6/29/2016,3,9,1.414213562
5/24/2017,8,4,1.414213562
7/19/2017,60,22,1.414213562
5/16/2017,9,77,1.414213562
12/1/2016,3,5,1.414213562
7/10/2017,60,22,1.414213562
5/18/2017,22,50,1.414213562
5/18/2017,8,22,1.414213562
7/19/2017,28,18,1.414213562
6/16/2016,7,2,1.414213562
6/28/2017,8,7,1.414213562
12/8/2016,3,10,1.414213562
8/10/2017,22,45,1.414213562
8/10/2017,8,22,1.414213562
6/28/2017,8,42,1.414213562
8/6/2017,3,5,1.414213562
7/11/2017,1,41,1.414213562
8/16/2017,4,6,1.414213562
7/19/2017,60,5,1.414213562
7/19/2017,22,50,1.414213562
2/13/2017,3,30,1.414213562
5/17/2017,8,20,1.414213562
5/20/2017,9,77,1.414213562
6/20/2016,1,2,1.414213562
8/16/2017,3,5,1.414213562
3/16/2017,1,36,1.414213562
12/2/2016,3,8,1.414213562
5/17/2017,3,77,1.414213562
8/2/2017,8,22,1.414213562
7/26/2017,7,42,1.414213562
3/18/2017,4,2,1.414213562
8/15/2017,22,18,1.414213562
3/19/2017,22,9,1.414213562
6/29/2017,3,82,1.414213562
5/26/2017,57,22,1.414213562
7/3/2016,7,7,1.414213562
2/15/2017,4,70,1.414213562
6/29/2017,30,39,1.414213562
5/10/2017,12,38,1.414213562
5/10/2017,9,82,1.414213562
7/19/2017,7,17,1.414213562
5/10/2017,7,17,1.414213562
6/4/2017,9,6,1.414213562
8/9/2017,22,7,1.414213562
2/15/2017,8,30,1.414213562
5/27/2017,9,6,1.414213562
5/27/2017,9,21,1.414213562
3/10/2017,22,9,1.414213562
5/9/2017,30,9,1.414213562
7/20/2017,8,18,1.414213562
7/26/2017,63,46,1.414213562
11/20/2016,3,63,1.414213562
8/19/2017,3,18,1.414213562
12/24/2016,4,10,1.414213562
7/20/2017,8,20,1.414213562
7/20/2017,8,22,1.414213562
5/28/2017,9,18,1.414213562
7/7/2016,7,16,1.414213562
8/9/2017,9,18,1.414213562
7/24/2017,60,2,1.414213562
5/11/2017,3,6,1.414213562
5/11/2017,9,21,1.414213562
2/10/2017,3,10,1.414213562
12/19/2016,3,32,1.414213562
5/13/2017,30,9,1.414213562
3/12/2017,28,48,1.414213562
3/12/2017,28,2,1.414213562
5/13/2017,22,48,1.414213562
5/24/2017,12,21,1.414213562
7/16/2017,9,42,1.414213562
5/24/2017,12,37,1.414213562
3/12/2017,22,4,1.414213562
7/26/2017,22,24,1.414213562
6/29/2017,4,22,1.414213562
12/16/2016,3,5,1.414213562
2/10/2017,1,5,1.414213562
7/19/2017,9,18,1.414213562
8/19/2017,8,18,1.414213562
5/25/2017,30,2,1.414213562
5/12/2017,12,38,1.414213562
6/25/2017,22,50,1.414213562
3/20/2017,28,21,1.414213562
5/12/2017,8,17,1.414213562
3/11/2017,22,6,1.414213562
5/26/2017,8,4,1.414213562
6/25/2017,9,20,1.414213562
3/21/2017,3,10,1.414213562
3/21/2017,4,2,1.414213562
8/11/2017,9,2,1.414213562
6/4/2017,9,1,1.414213562
3/15/2017,22,9,1.414213562
8/10/2017,22,7,1.414213562
6/9/2017,1,6,1.414213562
10/20/2016,1,4,1.414213562
7/3/2017,30,39,1.414213562
6/19/2017,9,20,1.414213562
7/3/2017,60,20,1.414213562
3/30/2017,8,21,1.414213562
7/4/2017,3,42,1.414213562
4/13/2017,4,1,1.414213562
8/4/2017,9,1,1.414213562
4/22/2017,22,18,1.414213562
6/14/2017,12,37,1.414213562
6/14/2017,8,18,1.414213562
8/8/2016,3,2,1.414213562
4/13/2017,30,32,1.414213562
4/22/2017,9,17,1.414213562
6/9/2017,12,21,1.414213562
2/5/2017,9,2,1.414213562
3/18/2016,1,30,1.414213562
7/17/2017,4,46,1.414213562
4/12/2017,22,5,1.414213562
6/8/2017,15,3,1.414213562
6/12/2017,3,2,1.414213562
7/15/2017,7,16,1.414213562
1/29/2017,9,4,1.414213562
4/25/2017,3,9,1.414213562
4/24/2017,9,22,1.414213562
6/15/2017,9,42,1.414213562
6/19/2017,3,21,1.414213562
7/28/2016,1,44,1.414213562
7/8/2017,60,18,1.414213562
6/15/2017,8,81,1.414213562
6/8/2017,7,9,1.414213562
3/2/2017,3,30,1.414213562
6/19/2017,7,82,1.414213562
7/6/2017,9,20,1.414213562
6/8/2017,8,20,1.414213562
4/24/2017,3,20,1.414213562
6/21/2017,8,81,1.414213562
4/11/2017,9,17,1.414213562
4/12/2017,9,17,1.414213562
6/14/2017,12,38,1.414213562
7/8/2017,28,39,1.414213562
7/23/2017,3,62,1.414213562
9/18/2016,3,6,1.414213562
4/1/2017,9,20,1.414213562
2/4/2017,22,2,1.414213562
3/7/2016,1,6,1.414213562
8/14/2017,22,46,1.414213562
7/22/2017,22,46,1.414213562
8/13/2017,22,46,1.414213562
7/18/2017,1,6,1.414213562
6/11/2017,8,22,1.414213562
3/31/2017,22,5,1.414213562
12/18/2015,1,2,1.414213562
7/29/2017,63,20,1.414213562
7/14/2017,28,16,1.414213562
7/4/2017,63,2,1.414213562
1/19/2017,1,4,1.414213562
6/12/2017,4,82,1.414213562
10/4/2016,1,5,1.414213562
7/5/2017,3,18,1.414213562
4/18/2017,3,16,1.414213562
4/17/2017,9,77,1.414213562
7/4/2017,28,2,1.414213562
7/5/2017,60,20,1.414213562
2/27/2017,22,72,1.414213562
10/8/2016,1,16,1.414213562
9/20/2016,1,5,1.414213562
1/16/2017,9,4,1.414213562
1/24/2017,1,5,1.414213562
7/4/2017,9,43,1.414213562
1/17/2017,3,21,1.414213562
7/29/2017,30,48,1.414213562
7/14/2017,60,2,1.414213562
4/20/2017,22,27,1.414213562
6/10/2017,9,6,1.414213562
2/28/2017,4,30,1.414213562
7/14/2017,8,39,1.414213562
10/9/2016,1,50,1.414213562
4/15/2017,22,5,1.414213562
10/8/2016,12,5,1.414213562
9/22/2016,1,42,1.414213562
9/22/2016,3,2,1.414213562
7/15/2017,28,48,1.414213562
3/29/2017,22,9,1.414213562
7/13/2017,60,20,1.414213562
7/15/2017,8,7,1.414213562
6/17/2017,3,16,1.414213562
6/5/2017,7,9,1.414213562
2/23/2017,3,4,1.414213562
7/28/2017,1,6,1.414213562
4/7/2017,1,16,1.414213562
2/23/2017,4,2,1.414213562
8/16/2016,3,17,1.414213562
2/28/2016,1,2,1.414213562
10/31/2016,1,9,1.414213562
6/18/2017,22,9,1.414213562
7/31/2017,3,50,1.414213562
2/21/2017,23,30,1.414213562
8/12/2017,22,40,1.414213562
8/5/2017,3,16,1.414213562
6/16/2017,9,22,1.414213562
4/29/2017,26,6,1.414213562
7/15/2017,8,39,1.414213562
6/22/2017,8,39,1.414213562
3/4/2017,22,32,1.414213562
4/30/2017,8,6,1.414213562
2/6/2017,4,4,1.414213562
8/27/2016,3,2,1.414213562
3/5/2017,9,30,1.414213562
7/7/2017,29,39,1.414213562
6/4/2017,9,16,1.414213562
6/17/2017,22,7,1.414213562
7/2/2017,3,18,1.414213562
7/31/2017,1,17,1.414213562
6/4/2017,9,21,1.414213562
6/17/2017,9,43,1.414213562
4/30/2017,22,82,1.414213562
2/22/2017,22,6,1.414213562
7/21/2017,22,27,1.414213562
4/30/2017,9,37,1.414213562
4/30/2017,8,9,1.414213562
11/1/2016,1,6,1.414213562
4/6/2017,4,70,1.414213562
7/7/2017,63,22,1.414213562
8/27/2016,1,17,1.414213562
4/10/2017,1,16,1.414213562
6/11/2017,30,82,1.414213562
2/3/2017,7,5,1.414213562
3/3/2017,3,2,1.414213562
7/26/2016,7,7,1.414213562
6/5/2017,22,48,1.414213562
8/12/2017,57,17,1.414213562
1/9/2017,2,4,1.414213562
7/6/2017,60,2,1.414213562
1/12/2017,3,10,1.414213562
4/27/2017,22,1,1.414213562
4/9/2017,29,77,1.414213562
7/2/2017,60,17,1.414213562
8/13/2016,3,2,1.414213562
4/27/2017,4,1,1.414213562
4/27/2017,3,21,1.414213562
7/3/2017,3,2,1.414213562
1/10/2017,4,30,1.414213562
4/9/2017,29,22,1.414213562
7/21/2017,60,20,1.414213562
4/28/2017,9,9,1.414213562
8/18/2017,9,1,1.414213562
8/30/2016,1,14,1.414213562
8/8/2017,9,7,1.414213562
7/9/2017,7,16,1.414213562
7/18/2017,30,6,1.414213562
6/16/2017,9,16,1.414213562
4/7/2017,22,9,1.414213562
10/28/2016,3,4,1.414213562
6/6/2017,1,7,1.414213562
4/28/2017,30,81,1.414213562
6/6/2017,7,9,1.414213562
7/18/2017,30,2,1.414213562
7/28/2016,1,17,1.414213562
8/17/2017,22,18,1.414213562
4/28/2017,22,16,1.414213562
2/18/2017,23,10,1.414213562
6/7/2017,15,38,1.414213562
4/9/2017,29,48,1.414213562
8/4/2017,8,16,1.414213562
5/16/2017,8,17,1.414213562
6/1/2017,8,16,1.414213562
6/16/2016,1,21,1.414213562
8/28/2016,3,2,1.414213562
4/29/2017,30,22,1.414213562
4/13/2017,3,9,1.414213562
8/30/2016,1,2,1.414213562
10/9/2016,1,6,1.414213562
7/13/2017,22,6,1.412675809
7/22/2017,9,17,1.407997209
7/23/2017,22,48,1.407885953
6/21/2017,8,16,1.407885953
8/13/2017,22,22,1.407155055
8/10/2017,22,48,1.405346932
6/2/2017,22,22,1.404976275
3/16/2017,4,21,1.40191582
5/26/2017,8,17,1.401298099
4/7/2017,9,21,1.401298099
8/2/2017,22,22,1.398790374
7/16/2017,22,22,1.398788474
7/27/2017,3,17,1.398411798
10/13/2016,3,5,1.398411798
6/18/2017,3,17,1.397276262
5/28/2017,4,2,1.397276262
5/6/2017,30,22,1.397276262
7/22/2017,22,1,1.397100256
3/26/2017,22,48,1.396424004
7/12/2017,3,6,1.39548143
7/12/2017,22,6,1.392471201
3/4/2017,22,48,1.391941091
7/13/2017,4,22,1.391299495
6/26/2017,8,17,1.38873015
4/13/2017,1,17,1.38873015
7/23/2017,4,33,1.387443693
5/26/2017,3,21,1.387014608
7/9/2017,9,17,1.38664852
6/29/2017,22,20,1.38443731
7/12/2017,22,22,1.384142216
8/10/2017,22,22,1.383791187
7/29/2017,22,22,1.383132111
7/3/2017,22,1,1.382726227
3/6/2017,22,21,1.382285891
6/22/2017,9,16,1.382120259
6/28/2017,9,17,1.381291799
8/20/2017,22,48,1.380131119
5/13/2017,8,82,1.380131119
8/16/2017,8,16,1.380131119
7/31/2017,8,1,1.380131119
5/10/2017,1,17,1.380131119
5/28/2016,3,6,1.380131119
6/8/2017,9,17,1.378954369
11/10/2016,12,2,1.378954369
7/15/2017,15,22,1.378404875
6/2/2017,9,82,1.378404875
6/8/2017,3,21,1.377376734
7/23/2017,22,22,1.377180419
7/4/2017,22,46,1.376892637
2/6/2017,4,65,1.375811449
7/1/2016,3,17,1.375811449
3/17/2017,4,21,1.375
6/5/2017,8,82,1.374368542
1/1/2017,3,3,1.373863166
6/14/2017,14,38,1.371505299
8/16/2017,8,17,1.370688834
7/21/2017,8,1,1.370320319
6/22/2017,9,17,1.369977458
7/23/2017,8,16,1.368476259
8/1/2017,22,1,1.36751459
7/14/2017,22,6,1.367224193
8/2/2017,56,6,1.367216532
7/17/2016,3,17,1.367131164
5/2/2017,4,82,1.367131164
4/17/2017,30,82,1.366260102
12/28/2016,4,10,1.366260102
4/19/2017,9,20,1.366260102
9/9/2016,4,2,1.366260102
6/8/2017,8,17,1.366260102
6/2/2017,9,17,1.366260102
4/4/2017,9,21,1.366260102
5/17/2017,4,2,1.366260102
5/2/2017,30,82,1.362727465
7/28/2017,4,22,1.362595562
7/7/2017,9,17,1.361889527
8/11/2017,8,17,1.358732441
6/10/2016,1,21,1.357080199
12/10/2016,3,3,1.356801051
3/5/2017,22,48,1.356801051
6/20/2017,4,2,1.35627198
7/4/2017,8,16,1.356202682
8/16/2017,8,2,1.356202682
4/15/2017,9,21,1.356202682
5/14/2017,8,82,1.356202682
6/17/2017,9,6,1.35576371
6/3/2017,22,22,1.354006401
7/14/2017,8,16,1.354006401
1/5/2017,4,67,1.354006401
6/17/2017,9,17,1.350540015
3/5/2017,1,30,1.347837775
6/14/2017,9,21,1.345185418
7/7/2017,22,1,1.344504484
6/22/2017,9,6,1.343305511
5/24/2017,22,22,1.341640787
7/1/2017,23,82,1.341640787
5/1/2017,3,21,1.341640787
10/7/2016,3,2,1.341640787
2/26/2017,22,3,1.341640787
6/11/2017,8,1,1.341640787
5/18/2017,22,22,1.341640787
3/24/2017,8,2,1.341640787
12/6/2016,1,4,1.341640787
7/18/2017,15,22,1.341640787
8/8/2017,8,6,1.341640787
2/25/2017,3,30,1.341640787
6/6/2017,1,17,1.341640787
7/21/2017,9,50,1.341640787
5/21/2016,12,21,1.341640787
5/5/2017,3,21,1.33749351
10/22/2016,8,5,1.33749351
6/16/2017,22,22,1.337233878
1/15/2017,3,3,1.33630621
11/28/2016,3,4,1.33630621
7/3/2017,9,16,1.335571039
6/3/2017,9,82,1.333333333
7/18/2017,8,16,1.333333333
5/26/2017,9,21,1.333333333
4/13/2017,22,6,1.332291259
12/27/2016,3,2,1.330124344
7/10/2017,22,22,1.329729979
3/7/2017,22,48,1.32930262
2/18/2017,22,32,1.329160136
12/18/2016,3,63,1.329160136
4/17/2017,3,9,1.329160136
4/12/2017,9,21,1.329160136
10/13/2016,12,2,1.329160136
5/6/2017,22,48,1.329160136
6/25/2017,8,17,1.328422328
6/22/2017,8,82,1.327367606
5/15/2017,3,21,1.327119329
3/23/2017,4,6,1.324592562
8/1/2017,22,45,1.322875656
5/2/2017,22,21,1.322875656
7/19/2017,4,33,1.322875656
2/2/2017,4,30,1.322875656
11/13/2016,3,2,1.322875656
8/14/2017,3,2,1.322875656
11/15/2016,3,2,1.318855218
5/14/2017,22,1,1.316561177
6/4/2017,9,17,1.316561177
7/1/2017,4,6,1.31497782
6/7/2017,3,21,1.314883733
5/1/2017,22,6,1.31475147
12/31/2016,3,2,1.313845682
7/13/2017,8,16,1.311403912
6/13/2017,9,22,1.309307341
5/12/2017,9,21,1.309307341
8/15/2017,3,6,1.308876577
12/22/2016,3,2,1.307601403
7/11/2017,22,6,1.307220285
5/6/2017,14,38,1.304894308
2/8/2017,4,6,1.303840481
6/12/2016,1,21,1.303840481
9/17/2016,3,2,1.303840481
7/16/2016,7,6,1.303840481
6/4/2017,8,17,1.303840481
2/1/2016,1,2,1.303840481
6/1/2017,4,82,1.303840481
7/31/2016,4,17,1.303840481
7/6/2017,8,22,1.303840481
8/26/2016,1,5,1.303840481
6/5/2017,8,6,1.303840481
8/8/2017,22,20,1.303840481
4/25/2017,9,6,1.303840481
6/6/2017,9,82,1.303840481
6/17/2017,8,22,1.303840481
3/3/2017,22,48,1.303840481
4/30/2017,12,21,1.303840481
8/17/2017,3,50,1.302677895
10/19/2016,3,5,1.302013093
12/20/2016,3,2,1.301708279
7/19/2017,8,17,1.300887271
3/7/2017,4,21,1.299813882
8/9/2017,8,17,1.29762226
8/13/2017,22,6,1.29641113
4/12/2017,22,6,1.293872924
5/15/2017,8,17,1.293339581
8/11/2017,3,2,1.293339581
6/28/2017,4,6,1.293339581
6/14/2017,22,1,1.292731158
3/3/2017,4,6,1.29206983
2/22/2017,4,6,1.29206983
3/15/2017,22,6,1.291801068
6/24/2016,3,17,1.290994449
6/3/2017,8,16,1.290994449
7/5/2017,8,17,1.290994449
6/2/2017,4,2,1.290994449
5/11/2017,3,9,1.290994449
5/25/2017,15,37,1.290994449
6/2/2017,8,6,1.290994449
1/26/2017,1,4,1.290994449
3/7/2017,22,27,1.290994449
7/24/2017,9,50,1.290994449
5/27/2017,3,37,1.290994449
7/18/2017,8,22,1.290994449
2/1/2016,3,2,1.290994449
4/24/2017,4,6,1.290994449
6/23/2017,8,82,1.290994449
5/24/2017,3,9,1.290994449
6/20/2017,8,16,1.290994449
6/6/2017,8,20,1.290994449
7/14/2017,9,16,1.290994449
3/30/2017,9,21,1.290994449
6/7/2017,1,21,1.290994449
4/16/2017,9,21,1.290994449
9/5/2016,3,2,1.290994449
5/23/2017,9,17,1.290994449
5/22/2017,1,6,1.290994449
6/22/2017,9,24,1.289864334
11/16/2016,1,2,1.289820283
8/8/2017,22,6,1.288777604
8/13/2017,22,48,1.28825394
8/15/2017,22,22,1.288163847
7/15/2017,8,16,1.288057029
5/12/2017,22,22,1.286375491
5/4/2017,22,1,1.286375491
5/18/2017,9,22,1.285604052
3/12/2017,4,21,1.282275621
5/12/2017,3,21,1.282136749
3/27/2017,9,21,1.281739889
3/1/2017,22,4,1.281275406
7/1/2017,22,46,1.281275406
8/11/2017,22,6,1.280510009
9/29/2016,4,17,1.279880947
6/28/2017,3,17,1.278950463
8/6/2017,9,16,1.276388133
5/5/2017,4,23,1.272792206
12/24/2016,22,21,1.272418021
5/16/2017,9,22,1.272418021
7/13/2017,3,44,1.272418021
5/23/2017,30,22,1.272418021
6/3/2017,3,37,1.272163512
8/11/2017,22,22,1.271923135
3/1/2017,22,48,1.269295518
8/11/2017,3,50,1.269295518
7/8/2017,22,20,1.266706538
9/28/2016,3,5,1.266647388
7/2/2017,8,82,1.266647388
5/13/2017,22,17,1.264911064
5/14/2017,9,22,1.264911064
5/26/2017,9,22,1.264911064
1/15/2017,3,4,1.264911064
11/25/2016,3,2,1.264911064
11/5/2016,12,4,1.264911064
2/15/2017,7,4,1.264911064
7/17/2017,9,17,1.264911064
2/19/2017,22,4,1.261312448
3/6/2017,4,21,1.260724743
11/18/2016,1,4,1.259025388
8/6/2017,4,33,1.258896909
6/17/2016,1,21,1.258305739
4/29/2017,9,22,1.258305739
7/19/2017,1,17,1.258305739
5/1/2017,9,16,1.258305739
2/16/2017,3,2,1.258305739
8/4/2017,4,6,1.258305739
4/25/2017,22,1,1.258305739
5/12/2017,4,6,1.258305739
4/28/2017,4,22,1.258305739
5/24/2017,9,21,1.258305739
5/21/2017,3,9,1.258305739
11/11/2016,3,5,1.258305739
5/6/2017,4,82,1.258305739
6/5/2017,8,81,1.258305739
2/23/2017,4,70,1.258305739
3/16/2017,1,4,1.258305739
6/27/2017,9,50,1.258305739
2/21/2017,7,30,1.258305739
3/25/2017,22,27,1.258305739
4/15/2017,1,21,1.258305739
5/22/2017,8,6,1.258305739
3/21/2017,30,48,1.258305739
4/13/2017,9,17,1.258305739
8/11/2017,8,5,1.258305739
7/3/2016,7,17,1.255755978
8/3/2017,22,9,1.255755978
5/2/2017,4,6,1.25499004
4/21/2017,9,17,1.25499004
7/23/2017,4,1,1.253566341
2/27/2017,22,48,1.253566341
5/20/2017,8,82,1.253566341
8/3/2017,9,16,1.253566341
8/21/2017,22,6,1.253121103
8/7/2017,9,17,1.251784441
7/7/2017,4,2,1.250640861
1/27/2017,3,2,1.250454463
3/12/2017,22,2,1.25
5/10/2017,4,82,1.25
7/4/2017,22,20,1.247219129
7/1/2017,8,82,1.246423455
6/18/2017,22,22,1.246423455
5/23/2017,3,21,1.246423455
8/18/2017,22,6,1.245446251
6/18/2017,4,6,1.241638702
8/7/2017,4,22,1.239932722
5/16/2017,22,1,1.239333576
7/11/2017,4,6,1.239239398
3/29/2017,4,6,1.236173532
4/27/2017,1,17,1.236033081
7/8/2017,1,6,1.236033081
7/16/2016,1,17,1.236033081
6/26/2017,4,2,1.2344268
4/20/2017,22,2,1.233220716
8/18/2016,3,17,1.233220716
6/3/2017,3,21,1.231257394
7/6/2017,3,2,1.23091491
9/20/2016,3,5,1.229272594
7/6/2017,22,20,1.228036203
8/3/2017,8,17,1.227743027
5/9/2017,14,38,1.227470271
7/5/2017,3,17,1.227062272
1/3/2017,3,2,1.226599142
6/29/2016,14,38,1.224820628
12/18/2016,3,5,1.224744871
4/9/2017,9,17,1.224744871
7/3/2017,3,6,1.224744871
12/2/2016,1,5,1.224744871
12/13/2016,3,63,1.224744871
7/16/2017,22,46,1.224744871
5/8/2017,30,22,1.224744871
10/22/2016,3,5,1.224744871
6/11/2017,9,16,1.224744871
8/1/2017,3,2,1.224744871
7/9/2017,8,16,1.224744871
10/25/2016,3,5,1.224744871
2/21/2017,1,2,1.224744871
7/14/2017,7,17,1.224744871
4/19/2017,9,21,1.224744871
6/5/2017,4,82,1.224744871
11/25/2016,4,3,1.224744871
4/27/2017,9,21,1.224744871
8/3/2017,8,18,1.224744871
6/24/2017,9,17,1.224744871
5/13/2017,9,21,1.224744871
6/5/2017,22,50,1.224744871
8/6/2016,3,17,1.224744871
3/1/2017,3,30,1.224744871
5/24/2017,9,16,1.224744871
7/18/2017,8,1,1.224744871
6/10/2017,7,20,1.224744871
2/12/2017,4,6,1.224744871
3/5/2016,1,30,1.224744871
11/23/2016,3,2,1.224744871
4/1/2017,3,9,1.224744871
9/16/2016,8,5,1.224744871
11/15/2016,1,2,1.224744871
6/24/2017,22,1,1.223197499
5/13/2017,22,1,1.222799287
6/28/2017,8,17,1.222499691
7/30/2017,63,22,1.222499691
3/8/2017,4,21,1.218377052
6/1/2017,22,20,1.217494011
5/21/2017,22,1,1.217494011
2/24/2017,4,21,1.216629734
7/24/2017,22,6,1.215669201
12/15/2016,3,2,1.214985793
5/26/2017,22,22,1.214985793
8/5/2017,9,42,1.214985793
5/19/2017,3,21,1.213679841
7/9/2017,3,17,1.213559752
5/24/2017,9,17,1.213559752
5/7/2017,22,22,1.211685528
3/4/2017,22,27,1.211060142
5/1/2017,9,20,1.211060142
3/10/2017,4,21,1.208107532
6/30/2017,22,6,1.204904415
11/14/2016,1,2,1.204159458
5/7/2017,22,21,1.204159458
7/22/2017,8,16,1.201850425
6/22/2017,22,1,1.201850425
6/20/2017,22,20,1.201850425
5/15/2016,3,17,1.201850425
7/17/2017,22,46,1.200694244
5/14/2017,22,82,1.199724233
3/19/2016,6,2,1.198957881
3/26/2017,4,6,1.198814662
6/25/2017,8,82,1.198289379
5/7/2017,9,17,1.195228609
4/7/2017,9,16,1.195228609
5/25/2017,22,6,1.195216159
8/1/2017,9,17,1.195033295
5/27/2017,8,82,1.193416283
12/18/2016,3,2,1.192927878
5/7/2017,9,20,1.192927878
6/5/2017,22,6,1.191203782
7/6/2017,3,6,1.190874392
6/24/2017,3,17,1.190874392
1/5/2017,4,21,1.190238071
8/17/2017,22,6,1.188987164
11/22/2016,3,2,1.188313053
8/5/2017,22,6,1.188253809
7/13/2017,4,2,1.188177052
8/5/2017,8,1,1.187734939
5/9/2017,9,21,1.187734939
6/6/2017,8,17,1.187734939
7/10/2017,22,1,1.187233679
7/21/2017,22,1,1.184555818
6/18/2017,22,20,1.18277569
7/16/2017,63,22,1.182131929
7/10/2017,22,20,1.182131929
5/21/2017,3,17,1.182131929
7/22/2017,22,9,1.181453907
4/5/2017,4,6,1.178300835
4/25/2017,22,22,1.178300835
7/2/2017,22,20,1.175125973
8/2/2017,4,22,1.174550172
3/1/2017,22,32,1.17260394
4/29/2017,14,38,1.171147826
11/22/2016,3,4,1.17025873
4/21/2017,9,20,1.169045194
4/20/2017,8,17,1.169045194
3/29/2017,22,48,1.169045194
5/27/2017,30,20,1.169045194
4/2/2017,3,9,1.169045194
6/12/2017,8,16,1.169045194
5/19/2017,3,17,1.169045194
5/25/2017,8,17,1.167748416
6/9/2017,9,21,1.167748416
6/29/2017,8,82,1.167748416
8/2/2017,22,1,1.166883097
4/17/2017,9,21,1.166666667
7/2/2017,9,17,1.166666667
8/14/2017,56,6,1.166666667
6/12/2017,3,17,1.165750556
6/14/2017,9,17,1.165750556
7/11/2017,22,22,1.165532328
7/24/2017,8,16,1.164964745
8/17/2017,8,20,1.164964745
9/4/2016,3,5,1.164964745
4/11/2017,9,21,1.164964745
6/23/2017,9,17,1.164964745
7/24/2017,8,1,1.164964745
9/28/2016,8,5,1.164964745
3/2/2017,4,21,1.164760347
